Customer_ID,Name,Home_Address,Email_Address,Phone_Number,Status,Credit_Limit
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
c00002,Sophia Lauren,"1211 Hammand Street, Boston, Ma, 78775",s.petrillo@gmail.com,555-222-2222,0,1000
c00003,Danny Devereaux,"4412 Redland Street, Salt Lake, Utah, 33833",b.devereaux@gmail.com,206-333-3333,1,8000
c00004,Adam Betsey-Will,"232 Richmond Street, Vancouver BC, CA, 98546",r.nylund@yahoo.com,555-444-4444,1,100
c00005,Will Smith,"5654 Richmond Street, Beverly Hill, CA, 90210",r.hunting@hotmail.com,555-654-4444,0,100
c00006,Will Hunting,"9856 Richmond Street, Miami, ID, 33133",r.hunting@gmail.com,555-456-4444,1,100
c00007,Steph Curry,"21112 Richmond Street, Culvert, CA, 98546",s.curry@gmail.com,257-404-4984,1,100454
c00008,Bettey White,"232 Mohuland Drive, Hollywood, CA, 98546",b.white@gmail.com,555-444-4444,1,100000
c00009,Rose Betsey-Will,"232 Richmond Street, Seattle, WA, 98546",r.nylund@gmail.com,555-444-4444,1,10000
c00010,Elizabeth Holmes,"4412 Redland Street, San Francisco, CA, 33833",b.blood@gmail.com,206-333-3333,1,8000
c00001,Danny Holme,"231 Richland Street, Santa Ana, CA, 33133",d.zbornak@gmail.com,253-111-8988,1,1000
